Indicator,Month,Facility,Total_Visits,Monthly_Expenditure_USD,Cost_Per_ANC_Visit
fbfJHSPpUQD,202509,scc4QyxenJd,35,1876.41,53.61
fbfJHSPpUQD,202511,QMnoFLTLpkY,49,1250.73,25.53
fbfJHSPpUQD,202512,lxxASQqPUqd,28,1772.05,63.29
fbfJHSPpUQD,202508,sYjp3h6amhA,11,629.47,57.22
fbfJHSPpUQD,202512,D3oZZXtXjNk,14,1620.63,115.76
fbfJHSPpUQD,202511,j57JudVQJtn,16,1963.96,122.75
fbfJHSPpUQD,202604,XQudzejlhJZ,126,2619.56,20.79
fbfJHSPpUQD,202604,i7qaYfmGVDr,57,2028.62,35.59
fbfJHSPpUQD,202505,hTGeTrwzrPi,22,2226.36,101.2
fbfJHSPpUQD,202511,fHqBRE3LTiQ,8,1748.18,218.52
fbfJHSPpUQD,202510,XbyObqerCya,5,907.45,181.49
fbfJHSPpUQD,202512,BXd3TqaAxkK,12,1943.37,161.95
fbfJHSPpUQD,202505,QIp6DHlMGfb,34,1845.89,54.29
fbfJHSPpUQD,202510,fYmE4ymzZSe,14,1470.78,105.06
fbfJHSPpUQD,202508,MpcMjLmbATv,34,2797.64,82.28
fbfJHSPpUQD,202601,Zwnfm4rnzbZ,15,1860.86,124.06
fbfJHSPpUQD,202603,WT6JLfyR9lL,15,1362.08,90.81
fbfJHSPpUQD,202505,bLYNonGzr0Y,34,1016.91,29.91
fbfJHSPpUQD,202602,oRncQGhLYNE,20,2791.57,139.58
fbfJHSPpUQD,202505,gE3gEGZbQMi,100,2005.01,20.05
fbfJHSPpUQD,202505,OZ1olxsTyNa,8,942.26,117.78
fbfJHSPpUQD,202506,cw0Wm1QTHRq,9,741.83,82.43
fbfJHSPpUQD,202506,ALZ2qr5u0X0,33,736.51,22.32
fbfJHSPpUQD,202506,Rp268JB6Ne4,45,738.25,16.41
fbfJHSPpUQD,202602,Qw7c6Ckb0XC,10,1263.45,126.34
fbfJHSPpUQD,202510,t7bcrWLjL1m,3,840.76,280.25
fbfJHSPpUQD,202601,sAO5hEWo4z5,9,2232.67,248.07
fbfJHSPpUQD,202508,uPshwz3B3Uu,11,2416.84,219.71
fbfJHSPpUQD,202507,HNv1aLPdMYb,9,2601.29,289.03
fbfJHSPpUQD,202511,CebtBqqp1fp,6,2962.89,493.82
fbfJHSPpUQD,202506,a1dP5m3Clw4,30,2940.41,98.01
fbfJHSPpUQD,202512,xKaB8tfbTzm,10,2625.84,262.58
fbfJHSPpUQD,202604,EZIMUaUD8AJ,12,2330.62,194.22
fbfJHSPpUQD,202604,ke2gwHKHP3z,35,1200.65,34.3
fbfJHSPpUQD,202505,ifw5aLygJEi,21,2099.17,99.96
fbfJHSPpUQD,202510,bKiJzk8ZZbS,29,2047.72,70.61
fbfJHSPpUQD,202507,LnToY3ExKxL,22,834.09,37.91
fbfJHSPpUQD,202603,mW20aiZHqwE,8,2152.48,269.06
fbfJHSPpUQD,202512,DA2BEQMhv9B,12,1440.94,120.08
fbfJHSPpUQD,202505,DwlFKzDSuQU,43,1577.15,36.68
fbfJHSPpUQD,202603,p9KfD6eaRvu,32,2251.18,70.35
fbfJHSPpUQD,202604,ptc0SQi05E4,20,1789.76,89.49
fbfJHSPpUQD,202604,bPJABq7F5Iy,30,2260.86,75.36
fbfJHSPpUQD,202505,bSj2UnYhTFb,48,2366.3,49.3
fbfJHSPpUQD,202507,m73lWmo5BDG,18,2894.43,160.8
fbfJHSPpUQD,202603,aSxNNRxPuBP,23,2089.48,90.85
fbfJHSPpUQD,202508,oxAoPoePpqy,45,916.72,20.37
fbfJHSPpUQD,202601,Sglj9VCoQmc,18,1265.12,70.28
fbfJHSPpUQD,202509,ewh5SKxcCAl,10,2223.95,222.4
fbfJHSPpUQD,202508,rFelzKE3SEp,9,791.77,87.97
fbfJHSPpUQD,202508,pvTYrkG1d6f,12,2412.05,201.0
fbfJHSPpUQD,202511,DKZnUSfwjKx,16,682.02,42.63
fbfJHSPpUQD,202507,yets9NmUcRS,34,2681.23,78.86
fbfJHSPpUQD,202604,SnCrOCRrxGX,45,2003.74,44.53
fbfJHSPpUQD,202506,b1F5bfb7WUR,10,1470.87,147.09
fbfJHSPpUQD,202505,TbiRD4Bsz4Z,17,698.24,41.07
fbfJHSPpUQD,202511,mRNfATVxa3m,8,796.12,99.52
fbfJHSPpUQD,202601,kBrq7i12aan,38,631.26,16.61
fbfJHSPpUQD,202510,jVDUkOBCjDy,25,2641.39,105.66
fbfJHSPpUQD,202604,k1Y0oNqPlmy,6,2924.47,487.41
fbfJHSPpUQD,202603,ZxuSbAmsLCn,12,1185.3,98.78
fbfJHSPpUQD,202511,Brre03pQkKB,7,2777.8,396.83
fbfJHSPpUQD,202506,cZtKKa9eJZ3,87,1161.18,13.35
fbfJHSPpUQD,202511,DiszpKrYNg8,720,2760.79,3.83
fbfJHSPpUQD,202510,lBob31rp6l4,35,1421.54,40.62
fbfJHSPpUQD,202508,CbIWQQoWcLc,12,2086.13,173.84
fbfJHSPpUQD,202603,va2lE4FiVVb,30,1479.58,49.32
fbfJHSPpUQD,202510,Mi4dWRtfIOC,17,1799.4,105.85
fbfJHSPpUQD,202603,er9S4CQ9QOn,9,597.02,66.34
fbfJHSPpUQD,202505,Crgx572DnXR,12,2926.03,243.84
fbfJHSPpUQD,202505,UgYg0YW7ZIh,16,2326.44,145.4
fbfJHSPpUQD,202505,IW3guWF3uvF,21,1536.99,73.19
fbfJHSPpUQD,202505,jIrb5XckcU6,18,1767.96,98.22
fbfJHSPpUQD,202509,rx9ubw0UCqj,10,2410.88,241.09
fbfJHSPpUQD,202511,UAtEKSd5QTf,33,1271.92,38.54
fbfJHSPpUQD,202512,RG6MGu5nUlI,9,981.95,109.11
fbfJHSPpUQD,202604,UUZoBCSn245,16,2783.53,173.97
fbfJHSPpUQD,202512,Cc9kMNFpGmC,8,2881.57,360.2
fbfJHSPpUQD,202512,VdXuxcNkiad,11,518.64,47.15
fbfJHSPpUQD,202603,YAuJ3fyoEuI,10,2177.59,217.76
fbfJHSPpUQD,202505,KFhJrkqnrnb,27,1685.8,62.44
fbfJHSPpUQD,202511,Urk55T8KgpT,18,1251.35,69.52
fbfJHSPpUQD,202601,FGbXmz7gTTl,11,785.14,71.38
fbfJHSPpUQD,202506,qxbsDd9QYv6,22,2726.18,123.92
fbfJHSPpUQD,202506,RQgXBKxgvHf,41,521.66,12.72
fbfJHSPpUQD,202507,GhDwjKv07iC,21,641.95,30.57
fbfJHSPpUQD,202509,qusWt6sESRU,14,675.92,48.28
fbfJHSPpUQD,202604,DMxw0SASFih,31,2921.05,94.23
fbfJHSPpUQD,202603,bkMlhoccaVw,8,1273.33,159.17
fbfJHSPpUQD,202506,vcY0lzBz6fU,18,1441.97,80.11
fbfJHSPpUQD,202602,BNFrspDBKel,25,1177.0,47.08
fbfJHSPpUQD,202602,B9RxRfRUi2R,15,2783.58,185.57
fbfJHSPpUQD,202507,fzBpuujglTY,34,1771.09,52.09
fbfJHSPpUQD,202510,OTlKtnhvEm1,6,1701.62,283.6
fbfJHSPpUQD,202507,UGVLYrO63mR,7,1680.65,240.09
fbfJHSPpUQD,202510,hZpaU5uFSDm,15,2834.73,188.98
fbfJHSPpUQD,202508,S7KwVLbFlss,4,764.46,191.12
fbfJHSPpUQD,202507,tXL6C7P0ObJ,23,2242.55,97.5
fbfJHSPpUQD,202507,wB4R3E1X6pC,27,906.69,33.58
fbfJHSPpUQD,202508,Tc3zugEWdTm,19,2949.64,155.24
fbfJHSPpUQD,202508,C1tAqIpKB9k,10,2258.3,225.83
fbfJHSPpUQD,202508,i7qaYfmGVDr,32,588.31,18.38
fbfJHSPpUQD,202601,rs87nYgwbKv,9,1833.28,203.7
fbfJHSPpUQD,202512,SQz3xtx1Sgr,9,1613.92,179.32
fbfJHSPpUQD,202601,t52CJEyLhch,10,1128.64,112.86
fbfJHSPpUQD,202601,L05Bfpu7AcZ,7,763.93,109.13
fbfJHSPpUQD,202508,f7yRhIeFn1k,3,861.86,287.29
fbfJHSPpUQD,202507,ABM75Q1UfoP,13,2198.03,169.08
fbfJHSPpUQD,202506,jkPHBqdn9SA,26,2853.58,109.75
fbfJHSPpUQD,202506,xWjiTeok0Sr,11,2055.88,186.9
fbfJHSPpUQD,202604,E497Rk80ivZ,43,677.27,15.75
fbfJHSPpUQD,202602,oph70zH8JB2,12,1690.57,140.88
fbfJHSPpUQD,202511,U2QkKSeyL5r,25,1452.34,58.09
fbfJHSPpUQD,202511,C1tAqIpKB9k,15,1891.42,126.09
fbfJHSPpUQD,202508,m5BX6CvJ6Ex,49,2536.4,51.76
fbfJHSPpUQD,202510,UGVLYrO63mR,7,2685.27,383.61
fbfJHSPpUQD,202506,TSyzvBiovKh,203,532.83,2.62
fbfJHSPpUQD,202507,OTlKtnhvEm1,8,2954.73,369.34
fbfJHSPpUQD,202506,g3O1pGAfgK1,21,2001.37,95.3
fbfJHSPpUQD,202604,CY8cV5khn7e,5,2069.53,413.91
fbfJHSPpUQD,202506,j57JudVQJtn,7,1939.71,277.1
fbfJHSPpUQD,202604,PuZOFApTSeo,11,1194.62,108.6
fbfJHSPpUQD,202506,mc3jvzpzSi4,13,1765.04,135.77
fbfJHSPpUQD,202604,dWOAzMcK2Wt,31,1798.32,58.01
fbfJHSPpUQD,202506,L3GgannGGKl,24,1232.22,51.34
fbfJHSPpUQD,202511,f7yRhIeFn1k,4,1847.8,461.95
fbfJHSPpUQD,202511,VeXU3mndzri,9,797.6,88.62
fbfJHSPpUQD,202505,fHqBRE3LTiQ,31,783.69,25.28
fbfJHSPpUQD,202505,uRQj8WRK0Py,27,2289.76,84.81
fbfJHSPpUQD,202511,koa3hwZZ2i7,18,1188.8,66.04
fbfJHSPpUQD,202507,Fbq6Vxa4MIx,12,1205.6,100.47
fbfJHSPpUQD,202604,X9zzzyPZViR,11,2628.7,238.97
fbfJHSPpUQD,202506,LOpWauwwghf,11,1547.89,140.72
fbfJHSPpUQD,202506,vPz4Irz7sxR,3,1099.35,366.45
fbfJHSPpUQD,202505,vyIl6s0lhKc,51,1849.7,36.27
fbfJHSPpUQD,202604,JCXEtUDYyp9,58,678.05,11.69
fbfJHSPpUQD,202508,VpYAl8dXs6m,7,643.04,91.86
fbfJHSPpUQD,202602,jKZ0U8Og5aV,38,1581.29,41.61
fbfJHSPpUQD,202507,LWlh25dfvEA,11,966.12,87.83
fbfJHSPpUQD,202507,cTU2WmWcJKx,15,2437.6,162.51
fbfJHSPpUQD,202603,IlnqGuxfQAw,16,1573.63,98.35
fbfJHSPpUQD,202511,kDxbU1uSBFh,20,1233.41,61.67
fbfJHSPpUQD,202602,VpYAl8dXs6m,14,859.3,61.38
fbfJHSPpUQD,202604,OqBiNJjKQAu,45,568.74,12.64
fbfJHSPpUQD,202507,ZALwM386w0T,15,1722.66,114.84
fbfJHSPpUQD,202511,m5BX6CvJ6Ex,29,869.69,29.99
fbfJHSPpUQD,202511,M3dL6ZAIZ3I,20,758.29,37.91
fbfJHSPpUQD,202511,VH8vOjm0l8w,15,635.29,42.35
fbfJHSPpUQD,202506,I48Qu6R0sGm,18,1337.6,74.31
fbfJHSPpUQD,202510,TljiT6C5D0J,25,2220.13,88.81
fbfJHSPpUQD,202506,pMEnu7BjqMz,1,829.57,829.57
fbfJHSPpUQD,202602,DVjewuIdgMN,7,1738.51,248.36
fbfJHSPpUQD,202506,g10jm7jPdzf,21,2947.06,140.34
fbfJHSPpUQD,202505,aIsnJuZbmVA,12,2389.89,199.16
fbfJHSPpUQD,202508,DxguTiXvIJu,7,1804.36,257.77
fbfJHSPpUQD,202603,pYr0Kcy93M2,13,2969.74,228.44
fbfJHSPpUQD,202505,tcEjL7gmFJL,2,905.07,452.54
fbfJHSPpUQD,202601,ABM75Q1UfoP,10,1118.13,111.81
fbfJHSPpUQD,202604,TWMVxJANJeU,14,2582.64,184.47
fbfJHSPpUQD,202507,mt47bcb0Rcj,8,2078.2,259.77
fbfJHSPpUQD,202506,mRNfATVxa3m,5,2445.01,489.0
fbfJHSPpUQD,202508,SlNw6FxElY9,6,2976.77,496.13
fbfJHSPpUQD,202509,IlnqGuxfQAw,20,1382.92,69.15
fbfJHSPpUQD,202602,S7KwVLbFlss,4,1874.51,468.63
fbfJHSPpUQD,202602,SlNw6FxElY9,8,1254.75,156.84
fbfJHSPpUQD,202505,DA2BEQMhv9B,7,603.37,86.2
fbfJHSPpUQD,202509,bkMlhoccaVw,9,946.64,105.18
fbfJHSPpUQD,202509,aIsnJuZbmVA,10,1420.35,142.04
fbfJHSPpUQD,202510,GhDwjKv07iC,13,502.41,38.65
fbfJHSPpUQD,202507,FGbXmz7gTTl,8,2696.29,337.04
fbfJHSPpUQD,202604,z1ielwdLtPl,35,2868.15,81.95
fbfJHSPpUQD,202511,HHc5HDPFlXy,14,2789.68,199.26
fbfJHSPpUQD,202601,Xk2fvz4aTBU,21,1687.89,80.38
fbfJHSPpUQD,202510,QoROdPmIdY1,18,2555.15,141.95
fbfJHSPpUQD,202507,Xk2fvz4aTBU,19,980.14,51.59
fbfJHSPpUQD,202602,DxguTiXvIJu,9,2295.08,255.01
fbfJHSPpUQD,202510,duGLGssecoD,16,1231.13,76.95
fbfJHSPpUQD,202510,eyfrdOUUkXO,23,973.02,42.31
fbfJHSPpUQD,202508,M3dL6ZAIZ3I,26,1979.58,76.14
fbfJHSPpUQD,202507,TljiT6C5D0J,14,1372.46,98.03
fbfJHSPpUQD,202512,yTMrs5kClCv,15,2959.94,197.33
fbfJHSPpUQD,202601,x8SUTSsJoeO,6,1309.44,218.24
fbfJHSPpUQD,202505,Ahh47q8AkId,24,2353.13,98.05
fbfJHSPpUQD,202510,cTU2WmWcJKx,3,2438.38,812.79
fbfJHSPpUQD,202512,CTnuuI55SOj,28,765.06,27.32
fbfJHSPpUQD,202603,BTXwf2gl7av,10,2820.72,282.07
fbfJHSPpUQD,202505,NMcx2jmra3c,47,1141.27,24.28
fbfJHSPpUQD,202510,QMnoFLTLpkY,35,605.63,17.3
fbfJHSPpUQD,202508,wYLjA4vN6Y9,5,2953.93,590.79
fbfJHSPpUQD,202509,MnfykVk3zin,14,673.19,48.08
fbfJHSPpUQD,202510,AlG0apJE5cm,6,1124.19,187.36
fbfJHSPpUQD,202507,rs87nYgwbKv,13,2424.18,186.48
fbfJHSPpUQD,202511,qVvitxEF2ck,22,863.01,39.23
fbfJHSPpUQD,202604,XJI24bY3AN7,24,2659.3,110.8
fbfJHSPpUQD,202602,f7yRhIeFn1k,8,1188.43,148.55
fbfJHSPpUQD,202508,koa3hwZZ2i7,15,2913.76,194.25
fbfJHSPpUQD,202507,QpRIPul20Sb,36,1493.0,41.47
fbfJHSPpUQD,202602,w3vRmEz3J7t,6,2768.67,461.44
fbfJHSPpUQD,202604,iHQVo7h7KOQ,8,2390.9,298.86
fbfJHSPpUQD,202601,OTlKtnhvEm1,7,1282.23,183.18
fbfJHSPpUQD,202603,U0KpeSx4UIB,23,1245.6,54.16
fbfJHSPpUQD,202512,Qwzs1iinAI7,11,1714.35,155.85
fbfJHSPpUQD,202602,m5BX6CvJ6Ex,41,1135.49,27.69
fbfJHSPpUQD,202604,xt08cuqf1ys,4,1471.37,367.84
fbfJHSPpUQD,202511,XvqLmn4kZXy,3,906.81,302.27
fbfJHSPpUQD,202604,vPz4Irz7sxR,7,1431.88,204.55
fbfJHSPpUQD,202511,kBP1UvZpsNj,33,710.27,21.52
fbfJHSPpUQD,202604,LOpWauwwghf,14,1917.92,136.99
fbfJHSPpUQD,202505,bPHn9IgjKLC,2,894.52,447.26
fbfJHSPpUQD,202603,SQz3xtx1Sgr,7,1503.46,214.78
fbfJHSPpUQD,202511,eLLMnNjuluX,26,1308.18,50.31
fbfJHSPpUQD,202603,jSPLEMDwXN4,9,1207.28,134.14
fbfJHSPpUQD,202508,qVvitxEF2ck,39,2408.48,61.76
fbfJHSPpUQD,202506,ZpE2POxvl9P,10,831.55,83.16
fbfJHSPpUQD,202511,MrME31scKA1,26,1343.53,51.67
fbfJHSPpUQD,202508,t0DLywkw6O1,14,1086.3,77.59
fbfJHSPpUQD,202603,ALZ2qr5u0X0,17,1746.2,102.72
fbfJHSPpUQD,202506,GCbYmPqcOOP,20,1049.69,52.48
fbfJHSPpUQD,202509,SQz3xtx1Sgr,12,1234.11,102.84
fbfJHSPpUQD,202511,AiGBODidxPw,5,1023.18,204.64
fbfJHSPpUQD,202603,Qwzs1iinAI7,10,1816.68,181.67
fbfJHSPpUQD,202507,hZpaU5uFSDm,22,529.05,24.05
fbfJHSPpUQD,202602,t0DLywkw6O1,9,824.57,91.62
fbfJHSPpUQD,202509,fHqBRE3LTiQ,27,701.87,26.0
fbfJHSPpUQD,202505,TEVtOFKcLAP,62,2087.26,33.67
fbfJHSPpUQD,202602,iMZihUMzH92,16,2035.28,127.2
fbfJHSPpUQD,202506,gfWvbbgdjoS,10,583.42,58.34
fbfJHSPpUQD,202507,eyfrdOUUkXO,28,914.66,32.67
fbfJHSPpUQD,202507,dQggcljEImF,47,920.29,19.58
fbfJHSPpUQD,202505,CTnuuI55SOj,16,1159.97,72.5
fbfJHSPpUQD,202603,E7IDb3nNiW7,9,1236.51,137.39
fbfJHSPpUQD,202604,n9HIySyR00g,32,2296.69,71.77
fbfJHSPpUQD,202603,cJ7omISg7gG,14,2285.05,163.22
fbfJHSPpUQD,202602,ApLCxUmnT6q,17,2954.15,173.77
fbfJHSPpUQD,202511,QDoO5r6Sae7,15,999.25,66.62
fbfJHSPpUQD,202508,kIbcKauMdlW,40,2571.07,64.28
fbfJHSPpUQD,202509,Qwzs1iinAI7,25,2147.52,85.9
fbfJHSPpUQD,202604,wbtk73Zwhj9,13,1764.68,135.74
fbfJHSPpUQD,202506,QsAwd531Cpd,26,1614.05,62.08
fbfJHSPpUQD,202505,VF7LfO19vxS,10,2335.92,233.59
fbfJHSPpUQD,202512,Wr8kmywwseZ,13,2700.8,207.75
fbfJHSPpUQD,202509,CTnuuI55SOj,16,1765.76,110.36
fbfJHSPpUQD,202512,bPqP6eRfkyn,57,2871.69,50.38
fbfJHSPpUQD,202512,fA43H8Ds0Ja,18,1051.28,58.4
fbfJHSPpUQD,202505,IWM4eKPJJSc,32,839.44,26.23
fbfJHSPpUQD,202602,kIbcKauMdlW,35,1889.36,53.98
fbfJHSPpUQD,202601,TljiT6C5D0J,27,2927.09,108.41
fbfJHSPpUQD,202601,w3mBVfrWhXl,49,562.15,11.47
fbfJHSPpUQD,202508,OuwX8H2CcRO,7,2880.24,411.46
fbfJHSPpUQD,202509,cJ7omISg7gG,18,2787.77,154.88
fbfJHSPpUQD,202506,NLN0MvWv9tl,18,2967.3,164.85
fbfJHSPpUQD,202508,UUgajyaViT7,21,1089.91,51.9
fbfJHSPpUQD,202509,oLuhRyYPxRO,19,2553.48,134.39
fbfJHSPpUQD,202505,AFi1GjbeejL,14,2994.26,213.88
fbfJHSPpUQD,202602,lekPjgUm0o2,7,1310.29,187.18
fbfJHSPpUQD,202507,w3mBVfrWhXl,18,2392.53,132.92
fbfJHSPpUQD,202508,jCnyQOKQBFX,12,1755.81,146.32
fbfJHSPpUQD,202511,w3vRmEz3J7t,11,546.41,49.67
fbfJHSPpUQD,202604,Z9ny6QeqsgX,11,2809.05,255.37
fbfJHSPpUQD,202512,VXrJKs8hic4,10,2217.85,221.78
fbfJHSPpUQD,202604,Z0q0Y3GRugt,19,2836.2,149.27
fbfJHSPpUQD,202602,MpcMjLmbATv,22,1696.51,77.11
fbfJHSPpUQD,202512,a1E6QWBTEwX,15,915.35,61.02
fbfJHSPpUQD,202508,ObJjzhhBkfy,13,924.89,71.15
fbfJHSPpUQD,202507,kzmwOrwmzbW,5,504.88,100.98
fbfJHSPpUQD,202511,PQEpIeuSTCN,14,1840.45,131.46
fbfJHSPpUQD,202509,vAdMjyOspGL,38,2854.83,75.13
fbfJHSPpUQD,202604,weLTzWrLXCO,16,1253.6,78.35
fbfJHSPpUQD,202511,qqF8jshIs66,21,557.96,26.57
fbfJHSPpUQD,202512,l0WRLZlEgB1,20,683.59,34.18
fbfJHSPpUQD,202602,IlMQTFvcq9r,12,1275.39,106.28
fbfJHSPpUQD,202506,Efmr3Xo36DR,5,523.97,104.79
fbfJHSPpUQD,202505,msH78gZ7Fe6,15,2546.38,169.76
fbfJHSPpUQD,202505,vAdMjyOspGL,125,1477.69,11.82
fbfJHSPpUQD,202602,XvqLmn4kZXy,4,2574.53,643.63
fbfJHSPpUQD,202510,zpEPGogIr6q,13,1001.15,77.01
fbfJHSPpUQD,202601,RpRJUDOPtt7,23,1174.4,51.06
fbfJHSPpUQD,202603,MnfykVk3zin,12,2898.25,241.52
fbfJHSPpUQD,202508,aHs9PLxIdbr,15,2940.66,196.04
fbfJHSPpUQD,202604,a04CZxe0PSe,69,2665.95,38.64
fbfJHSPpUQD,202508,TAN6Q7vjvuk,28,1448.99,51.75
fbfJHSPpUQD,202511,hoJ0Do9loZl,20,2727.74,136.39
fbfJHSPpUQD,202604,OZ1olxsTyNa,6,1235.79,205.96
fbfJHSPpUQD,202506,VfZnZ6UKyn8,9,2322.85,258.09
fbfJHSPpUQD,202507,D7UVRRE9iUC,20,1542.92,77.15
fbfJHSPpUQD,202507,zpEPGogIr6q,18,1016.56,56.48
fbfJHSPpUQD,202510,mUuCjQWMaOc,10,1758.09,175.81
fbfJHSPpUQD,202512,p9KfD6eaRvu,17,768.23,45.19
fbfJHSPpUQD,202604,sHbLRZLmS4w,13,2755.48,211.96
fbfJHSPpUQD,202604,RG6MGu5nUlI,7,546.34,78.05
fbfJHSPpUQD,202602,oUR5HPmim7E,4,1091.02,272.76
fbfJHSPpUQD,202510,w7a4l3XHIgi,12,1684.86,140.4
fbfJHSPpUQD,202601,AlG0apJE5cm,6,1950.84,325.14
fbfJHSPpUQD,202511,vxExu6yOYLg,5,1365.61,273.12
fbfJHSPpUQD,202601,ZdPkczYqeIY,48,999.8,20.83
fbfJHSPpUQD,202507,azRICFoILuh,10,1116.28,111.63
fbfJHSPpUQD,202508,k92yudERPlv,18,592.16,32.9
fbfJHSPpUQD,202601,ZALwM386w0T,13,2972.37,228.64
fbfJHSPpUQD,202507,RHJram03Rlm,7,2634.12,376.3
fbfJHSPpUQD,202601,E9oBVjyEaCe,9,2794.51,310.5
fbfJHSPpUQD,202602,WerHl8SDtRU,8,1826.77,228.35
fbfJHSPpUQD,202603,CTOMXJg41hz,15,1600.91,106.73
fbfJHSPpUQD,202603,qwmh84DV65K,7,2489.98,355.71
fbfJHSPpUQD,202511,q5kAX5MyPB6,21,2898.37,138.02
fbfJHSPpUQD,202603,yMCshbaVExv,10,2537.11,253.71
fbfJHSPpUQD,202604,WdgS1JcBL2g,22,780.7,35.49
fbfJHSPpUQD,202509,HcB2W6Fgp7i,12,1412.3,117.69
fbfJHSPpUQD,202512,BedE3DKQDFf,7,905.24,129.32
fbfJHSPpUQD,202603,Q2USZSJmcNK,30,2812.3,93.74
fbfJHSPpUQD,202511,PeyblWrhOwL,6,2870.58,478.43
fbfJHSPpUQD,202508,QDoO5r6Sae7,9,1581.59,175.73
fbfJHSPpUQD,202508,vxExu6yOYLg,21,1711.28,81.49
fbfJHSPpUQD,202509,DcmSvQd5N8c,2,918.9,459.45
fbfJHSPpUQD,202510,w3mBVfrWhXl,56,572.6,10.22
fbfJHSPpUQD,202601,s7SLtx8wmRA,8,933.62,116.7
fbfJHSPpUQD,202509,bPqP6eRfkyn,62,1236.83,19.95
fbfJHSPpUQD,202512,ncGs9vXS36w,8,1676.41,209.55
fbfJHSPpUQD,202507,QMnoFLTLpkY,20,2297.99,114.9
fbfJHSPpUQD,202511,wYLjA4vN6Y9,22,1419.48,64.52
fbfJHSPpUQD,202505,bPqP6eRfkyn,188,1142.69,6.08
fbfJHSPpUQD,202507,lxxASQqPUqd,8,814.62,101.83
fbfJHSPpUQD,202601,mt47bcb0Rcj,29,1637.15,56.45
fbfJHSPpUQD,202506,UAtEKSd5QTf,38,2197.0,57.82
fbfJHSPpUQD,202602,AiGBODidxPw,9,2599.26,288.81
fbfJHSPpUQD,202601,wB4tSXlryyO,29,1929.4,66.53
fbfJHSPpUQD,202509,l0WRLZlEgB1,17,1090.25,64.13
fbfJHSPpUQD,202512,QZ5rmKrVleg,7,813.8,116.26
fbfJHSPpUQD,202509,vlNXjc2lk9y,4,927.14,231.78
fbfJHSPpUQD,202511,nGb94wPdcqx,15,2730.36,182.02
fbfJHSPpUQD,202509,VXrJKs8hic4,11,930.37,84.58
fbfJHSPpUQD,202604,ywNG86IY4Ve,20,623.16,31.16
fbfJHSPpUQD,202505,l0WRLZlEgB1,27,2508.89,92.92
fbfJHSPpUQD,202511,aHs9PLxIdbr,22,2921.87,132.81
fbfJHSPpUQD,202511,hKD6hpZUh9v,10,1972.69,197.27
fbfJHSPpUQD,202507,bVZTNrnfn9G,96,763.97,7.96
fbfJHSPpUQD,202507,Ea3j0kUvyWg,65,1674.56,25.76
fbfJHSPpUQD,202604,nAH0uNc3b5f,20,529.26,26.46
fbfJHSPpUQD,202601,fzBpuujglTY,5,2652.44,530.49
fbfJHSPpUQD,202604,bHcw141PTsE,80,2492.65,31.16
fbfJHSPpUQD,202603,RTixJpRqS4C,24,809.69,33.74
fbfJHSPpUQD,202603,qusWt6sESRU,10,1571.0,157.1
fbfJHSPpUQD,202512,GhXvo3BpCvo,5,864.79,172.96
fbfJHSPpUQD,202601,UGVLYrO63mR,6,2910.18,485.03
fbfJHSPpUQD,202511,MHAWZr2Caxw,21,1647.28,78.44
fbfJHSPpUQD,202602,szbAJSWOXjT,25,2794.05,111.76
fbfJHSPpUQD,202506,CebtBqqp1fp,12,2154.73,179.56
fbfJHSPpUQD,202508,W2KnxOMvmgE,29,2994.12,103.25
fbfJHSPpUQD,202510,QpRIPul20Sb,30,601.47,20.05
fbfJHSPpUQD,202602,EO6ghLtWv4W,17,1162.97,68.41
fbfJHSPpUQD,202602,CKkE4GBJekz,21,2973.28,141.58
fbfJHSPpUQD,202511,b1F5bfb7WUR,4,2497.72,624.43
fbfJHSPpUQD,202602,xRsoZIRmnt4,5,2208.05,441.61
fbfJHSPpUQD,202604,PybxeRWVSrI,3,2988.66,996.22
fbfJHSPpUQD,202505,wNYYRm2c9EK,118,1187.06,10.06
fbfJHSPpUQD,202509,wNYYRm2c9EK,45,602.03,13.38
fbfJHSPpUQD,202509,pYr0Kcy93M2,10,1770.22,177.02
fbfJHSPpUQD,202601,GhDwjKv07iC,10,2638.03,263.8
fbfJHSPpUQD,202508,VeXU3mndzri,7,1801.77,257.4
fbfJHSPpUQD,202603,cC03EwJLBiO,3,1452.59,484.2
fbfJHSPpUQD,202511,wkYbuEwNWyf,9,1211.34,134.59
fbfJHSPpUQD,202603,mokUyyg3olJ,13,1401.78,107.83
fbfJHSPpUQD,202603,fXT1scbEObM,15,2228.41,148.56
fbfJHSPpUQD,202508,t6S2MopeRaM,12,1036.13,86.34
fbfJHSPpUQD,202510,FGbXmz7gTTl,9,1920.92,213.44
fbfJHSPpUQD,202511,simyC07XwnS,8,2508.84,313.6
fbfJHSPpUQD,202506,FRX63UWciyO,22,1072.86,48.77
fbfJHSPpUQD,202604,DxPNV7VHauJ,18,2021.24,112.29
fbfJHSPpUQD,202602,i7qaYfmGVDr,59,2992.6,50.72
fbfJHSPpUQD,202508,RxmgoSlw9YF,19,2027.81,106.73
fbfJHSPpUQD,202507,RJpiHpefEUw,5,2532.96,506.59
fbfJHSPpUQD,202505,tZxqVn3xNrA,20,1130.22,56.51
fbfJHSPpUQD,202511,VpYAl8dXs6m,3,900.85,300.28
fbfJHSPpUQD,202601,m21WB5iqHAb,15,1902.61,126.84
